Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,,
2017-03-02,1064.5421142578125,1250.7249755859375,1255.0,1235.0250244140625,1243.3499755859375,1544942
2017-03-03,1061.393310546875,1247.0250244140625,1249.8499755859375,1237.699951171875,1246.0,1013970
2017-03-06,1052.2218017578125,1236.25,1242.0,1227.2750244140625,1240.0,1400694
2017-03-07,1063.8399658203125,1249.9000244140625,1252.5,1237.5250244140625,1241.449951171875,1511672
2017-03-08,1069.1170654296875,1256.0999755859375,1260.0,1246.0999755859375,1251.0,1791510
2017-03-09,1072.3302001953125,1259.875,1262.0,1252.0250244140625,1257.074951171875,858468
2017-03-10,1081.9053955078125,1271.125,1274.7750244140625,1256.9749755859375,1259.800048828125,1171420
2017-03-14,1092.6512451171875,1283.75,1293.574951171875,1275.5250244140625,1278.4000244140625,3402294
2017-03-15,1063.2017822265625,1249.1500244140625,1286.074951171875,1246.925048828125,1286.0,3022496
2017-03-16,1072.8194580078125,1260.449951171875,1263.5,1253.0,1253.0,1571818
2017-03-17,1074.883544921875,1262.875,1273.0,1254.875,1273.0,2593152
2017-03-20,1055.4139404296875,1240.0,1262.9749755859375,1233.0,1262.9749755859375,3487540
2017-03-21,1058.264892578125,1243.3499755859375,1246.0,1232.5,1241.0,3373700
2017-03-22,1054.9671630859375,1239.4749755859375,1248.0,1234.9749755859375,1240.074951171875,1888716
2017-03-23,1047.051513671875,1230.175048828125,1242.5250244140625,1223.5999755859375,1241.0,2620638
2017-03-24,1032.9439697265625,1213.5999755859375,1234.9000244140625,1211.6500244140625,1234.9000244140625,5099814
2017-03-27,1026.4962158203125,1206.0250244140625,1220.0,1203.0,1213.4749755859375,2181270
2017-03-28,1034.1141357421875,1214.9749755859375,1221.699951171875,1205.0,1205.0,1153158
2017-03-29,1040.348876953125,1222.300048828125,1225.4000244140625,1212.800048828125,1218.0,1717764
2017-03-30,1038.8162841796875,1220.5,1232.5,1217.5,1222.449951171875,2986086
2017-03-31,1034.9014892578125,1215.9000244140625,1220.425048828125,1207.5,1219.199951171875,1867044
2017-04-03,1026.3472900390625,1205.8499755859375,1217.5,1204.0999755859375,1217.5,1196888
2017-04-05,1021.9002075195312,1200.625,1209.949951171875,1197.5,1209.949951171875,2905568
2017-04-06,1021.3895263671875,1200.0250244140625,1205.0,1196.2750244140625,1200.0,1720704
2017-04-07,1033.7308349609375,1214.5250244140625,1216.625,1196.074951171875,1197.449951171875,2277012
2017-04-10,1030.8367919921875,1211.125,1224.5,1202.5,1216.0,2543264
2017-04-11,1029.58203125,1209.6500244140625,1221.550048828125,1203.0,1208.6500244140625,1557784
2017-04-12,1018.4957275390625,1196.625,1214.0,1191.5,1211.25,1050538
2017-04-13,991.003662109375,1164.324951171875,1204.5,1160.5250244140625,1200.0,2500472
2017-04-17,985.131103515625,1157.425048828125,1166.449951171875,1147.574951171875,1165.199951171875,2270882
2017-04-18,982.555908203125,1154.4000244140625,1167.0999755859375,1151.0250244140625,1165.0,1730620
2017-04-19,978.4493408203125,1149.574951171875,1174.3499755859375,1126.4000244140625,1131.75,5626812
2017-04-20,989.6630249023438,1162.75,1166.0,1145.4749755859375,1152.6500244140625,1268842
2017-04-21,983.407470703125,1155.4000244140625,1167.824951171875,1150.5,1164.550048828125,1161154
2017-04-24,990.7696533203125,1164.050048828125,1169.824951171875,1141.25,1150.0,2000020
2017-04-25,983.7052001953125,1155.75,1172.2249755859375,1151.3499755859375,1164.0,3148710
2017-04-26,983.2157592773438,1155.175048828125,1171.9749755859375,1151.5250244140625,1170.0,2187438
2017-04-27,979.939208984375,1151.324951171875,1163.9000244140625,1138.824951171875,1153.0250244140625,5773186
2017-04-28,967.3844604492188,1136.574951171875,1149.375,1134.0,1147.0,2540510
2017-05-02,974.5128173828125,1144.949951171875,1151.0,1140.0,1147.0,2382696
2017-05-03,994.6852416992188,1168.6500244140625,1172.5,1134.25,1147.5,3514406
2017-05-04,991.6209716796875,1165.050048828125,1175.0,1154.4000244140625,1174.9749755859375,2708208
2017-05-05,987.535400390625,1160.25,1166.25,1151.25,1154.0,1682474
2017-05-08,996.8767700195312,1171.2249755859375,1173.699951171875,1158.8499755859375,1160.5,1071782
2017-05-09,1001.1748657226562,1176.2750244140625,1180.5,1166.2750244140625,1171.9749755859375,1790270
2017-05-10,992.6209106445312,1166.2249755859375,1178.074951171875,1158.0,1177.5,1206388
2017-05-11,999.8557739257812,1174.7249755859375,1180.0,1161.375,1173.6500244140625,2071302
2017-05-12,1004.6221313476562,1180.324951171875,1184.949951171875,1160.0250244140625,1171.6500244140625,2314446
2017-05-15,1006.5156860351562,1182.550048828125,1188.9749755859375,1170.800048828125,1187.550048828125,1817604
2017-05-16,1033.7734375,1214.574951171875,1217.5,1186.7249755859375,1190.0,3601026
2017-05-17,1044.923583984375,1227.675048828125,1230.375,1211.5,1216.75,2876198
2017-05-18,1079.330810546875,1268.0999755859375,1286.0,1221.125,1225.0,5138594
2017-05-19,1066.9676513671875,1253.574951171875,1270.2750244140625,1243.0,1268.0999755859375,1786044
2017-05-22,1077.2667236328125,1265.675048828125,1276.875,1255.0,1255.0,1663940
2017-05-23,1073.1602783203125,1260.8499755859375,1282.074951171875,1257.0,1266.5999755859375,2748596
2017-05-24,1089.0977783203125,1279.574951171875,1285.0,1264.824951171875,1267.4000244140625,2534548
2017-05-25,1116.9512939453125,1312.300048828125,1318.7750244140625,1284.0,1288.5,4094094
2017-05-26,1097.226318359375,1289.125,1313.425048828125,1282.324951171875,1312.5,1362550
2017-05-29,1094.927978515625,1286.425048828125,1298.25,1282.0,1289.5,1749290
2017-05-30,1085.672119140625,1275.550048828125,1287.9749755859375,1262.5,1280.0,927634
2017-05-31,1083.756591796875,1273.300048828125,1286.25,1264.0,1266.5,2502730
2017-06-01,1086.7359619140625,1276.800048828125,1282.0,1265.0,1265.0,1080064
2017-06-02,1091.544677734375,1282.449951171875,1295.925048828125,1276.25,1278.125,1355648
2017-06-05,1108.1634521484375,1301.9749755859375,1309.949951171875,1280.074951171875,1282.5,1500188
2017-06-06,1147.3369140625,1348.0,1354.4749755859375,1315.0,1315.5,5946720
2017-06-07,1112.9720458984375,1307.625,1350.0,1288.2750244140625,1348.5,4927776
2017-06-08,1073.1175537109375,1260.800048828125,1302.4749755859375,1257.75,1299.0,3330714
2017-06-09,1066.904296875,1253.5,1273.699951171875,1243.0,1260.0,3148034
2017-06-12,1058.478271484375,1243.5999755859375,1256.449951171875,1235.199951171875,1248.5,1626506
2017-06-13,1054.970947265625,1225.7750244140625,1240.550048828125,1223.5,1232.5,1175414
2017-06-14,1062.996337890625,1235.0999755859375,1238.0,1227.5,1227.5,1489142
2017-06-15,1037.6070556640625,1205.5999755859375,1234.8499755859375,1202.5,1234.5,2997198
2017-06-16,1032.6580810546875,1199.8499755859375,1217.5,1193.25,1207.4749755859375,2450426
2017-06-19,1046.428466796875,1215.8499755859375,1223.175048828125,1202.574951171875,1208.449951171875,1644742
2017-06-20,1052.1517333984375,1222.5,1224.5,1190.1500244140625,1215.5,1670958
2017-06-21,1035.4981689453125,1203.1500244140625,1221.074951171875,1198.5999755859375,1220.0,1657818
2017-06-22,1030.5711669921875,1197.425048828125,1215.5,1192.5,1204.5,5775882
2017-06-23,1016.3059692382812,1180.8499755859375,1206.9749755859375,1177.0,1199.699951171875,1424756
2017-06-27,1008.1937866210938,1171.425048828125,1192.3499755859375,1165.800048828125,1175.300048828125,1974330
2017-06-28,1011.2922973632812,1175.0250244140625,1179.0,1167.5,1174.949951171875,1789726
2017-06-29,1004.0625,1166.625,1186.0250244140625,1161.550048828125,1179.5,2471826
2017-06-30,1016.5855102539062,1181.175048828125,1188.5,1161.550048828125,1162.199951171875,1753848
2017-07-03,1021.4268798828125,1186.800048828125,1191.5250244140625,1171.550048828125,1178.699951171875,1475956
2017-07-04,1018.5220336914062,1183.425048828125,1190.2249755859375,1175.0250244140625,1186.6500244140625,1215134
2017-07-05,1013.8528442382812,1178.0,1182.5,1172.5,1180.4000244140625,815856
2017-07-06,1010.2166137695312,1173.7750244140625,1180.949951171875,1170.050048828125,1179.5,1026788
2017-07-07,1003.503662109375,1165.9749755859375,1178.2249755859375,1162.75,1175.0,1232090
2017-07-10,1047.827392578125,1217.4749755859375,1222.449951171875,1189.4749755859375,1203.0,783608
2017-07-11,1065.40625,1237.9000244140625,1257.4000244140625,1213.0,1213.0,3537504
2017-07-12,1049.763916015625,1219.7249755859375,1241.6500244140625,1215.050048828125,1241.25,2646450
2017-07-13,1052.75439453125,1223.199951171875,1236.0,1213.300048828125,1222.5,3131960
2017-07-14,1031.68994140625,1198.7249755859375,1212.5,1187.5,1191.5,4508432
2017-07-17,1030.8294677734375,1197.7249755859375,1211.050048828125,1191.0999755859375,1198.8499755859375,2211822
2017-07-18,1036.380615234375,1204.175048828125,1221.5,1198.074951171875,1198.074951171875,1908002
2017-07-19,1054.1317138671875,1224.800048828125,1230.0,1207.550048828125,1207.75,3915576
2017-07-20,1052.0230712890625,1222.3499755859375,1228.449951171875,1215.25,1224.625,1182504
2017-07-21,1072.0338134765625,1245.5999755859375,1250.0,1217.2750244140625,1217.449951171875,2148416
2017-07-24,1092.0997314453125,1265.3499755859375,1270.0,1241.0,1241.0,2271402
2017-07-25,1109.706787109375,1285.75,1290.0,1259.199951171875,1262.875,2678832
2017-07-26,1103.0177001953125,1278.0,1287.5,1273.5,1280.0,1459826
2017-07-27,1070.9541015625,1240.8499755859375,1292.4000244140625,1233.25,1271.0999755859375,4255304
2017-07-28,1072.0765380859375,1242.1500244140625,1246.5250244140625,1221.0,1240.5,1382752
2017-07-31,1075.3131103515625,1245.9000244140625,1259.5,1231.5,1235.5,2019662
2017-08-01,1079.563720703125,1250.824951171875,1260.375,1245.5,1250.0,1747460
2017-08-02,1067.5450439453125,1236.9000244140625,1254.0,1231.0,1250.0,1251024
2017-08-03,1074.2987060546875,1244.7249755859375,1251.0,1233.2249755859375,1240.0,1882548
2017-08-04,1088.6900634765625,1261.4000244140625,1264.1500244140625,1244.0,1245.4000244140625,1387890
2017-08-07,1080.340087890625,1251.7249755859375,1260.0,1240.5999755859375,1258.25,1885520
2017-08-08,1080.1678466796875,1251.5250244140625,1264.300048828125,1248.1500244140625,1256.0,1073958
2017-08-09,1084.02978515625,1256.0,1261.425048828125,1246.6500244140625,1250.0,992946
2017-08-10,1083.79248046875,1255.7249755859375,1260.300048828125,1243.175048828125,1254.5,1526172
2017-08-11,1077.147216796875,1248.0250244140625,1267.5,1241.5,1249.949951171875,1394736
2017-08-14,1065.646240234375,1234.699951171875,1254.949951171875,1231.5,1251.5,786504
2017-08-16,1075.550537109375,1246.175048828125,1271.9000244140625,1232.5999755859375,1242.0,1373340
2017-08-17,1072.6590576171875,1242.824951171875,1252.5,1231.050048828125,1250.3499755859375,1752374
2017-08-18,1084.806640625,1256.9000244140625,1274.949951171875,1235.699951171875,1237.0,2837356
2017-08-21,1091.2799072265625,1264.4000244140625,1274.5,1247.1500244140625,1252.75,2304834
2017-08-22,1077.7945556640625,1248.7750244140625,1269.75,1246.0,1261.5,1131326
2017-08-23,1074.2987060546875,1244.7249755859375,1258.4000244140625,1236.574951171875,1252.5,1562272
2017-08-24,1077.3846435546875,1248.300048828125,1258.9749755859375,1243.074951171875,1248.8499755859375,1623908
2017-08-28,1073.37109375,1243.6500244140625,1252.699951171875,1230.5,1252.300048828125,2036796
2017-08-29,1066.27197265625,1235.425048828125,1248.0,1231.9749755859375,1241.0,1312602
2017-08-30,1072.18408203125,1242.2750244140625,1245.0,1230.050048828125,1240.5,970782
2017-08-31,1077.2767333984375,1248.175048828125,1252.199951171875,1233.324951171875,1242.5,1784664
2017-09-01,1060.057861328125,1228.2249755859375,1249.0250244140625,1218.2750244140625,1240.0,1702330
2017-09-04,1059.9500732421875,1228.0999755859375,1230.5,1219.0,1226.550048828125,1062544
2017-09-05,1072.097900390625,1242.175048828125,1245.0,1218.5250244140625,1230.0,1165994
2017-09-06,1058.655517578125,1226.5999755859375,1237.425048828125,1225.0,1234.074951171875,1228764
2017-09-07,1061.6329345703125,1230.050048828125,1234.199951171875,1225.5250244140625,1229.0,870636
2017-09-08,1066.164306640625,1235.300048828125,1237.0,1226.2750244140625,1226.875,1021134
2017-09-11,1059.195068359375,1227.2249755859375,1241.4749755859375,1225.0,1235.5999755859375,732764
2017-09-12,1073.8670654296875,1244.2249755859375,1248.5,1228.5,1236.949951171875,1396460
2017-09-13,1074.19091796875,1244.5999755859375,1265.824951171875,1237.5999755859375,1250.0,1278980
2017-09-14,1073.2200927734375,1243.4749755859375,1248.800048828125,1235.949951171875,1241.0,1081510
2017-09-15,1081.4620361328125,1253.0250244140625,1258.5,1242.5,1249.5,2944072
2017-09-18,1078.441650390625,1249.5250244140625,1259.4749755859375,1244.625,1252.4749755859375,726600
2017-09-19,1078.0963134765625,1249.125,1252.5,1245.75,1252.5,782754
2017-09-20,1076.0682373046875,1246.7750244140625,1257.0,1237.1500244140625,1257.0,1334642
2017-09-21,1089.5972900390625,1262.449951171875,1270.5,1240.0,1245.5250244140625,2438740
2017-09-22,1080.4053955078125,1251.800048828125,1263.449951171875,1246.0,1259.949951171875,2435396
2017-09-25,1083.490234375,1255.375,1267.0,1246.375,1248.2750244140625,1599558
2017-09-26,1067.9114990234375,1237.324951171875,1263.199951171875,1233.0,1255.0,1449230
2017-09-27,1076.69384765625,1247.5,1256.0999755859375,1236.875,1245.0,2010356
2017-09-28,1068.688720703125,1238.2249755859375,1257.0,1226.0,1247.3499755859375,4332866
2017-09-29,1051.2115478515625,1217.9749755859375,1242.0,1210.75,1239.5,1985014
2017-10-03,1056.605712890625,1224.2249755859375,1227.1500244140625,1213.5250244140625,1220.0,1923006
2017-10-04,1053.95166015625,1221.1500244140625,1227.0,1212.5,1224.800048828125,1300778
2017-10-05,1048.4710693359375,1214.800048828125,1221.7249755859375,1212.199951171875,1220.5,1684686
2017-10-06,1055.828857421875,1223.324951171875,1227.5,1214.0250244140625,1215.0,1389188
2017-10-09,1059.0438232421875,1227.050048828125,1233.9749755859375,1220.5250244140625,1220.5250244140625,1773616
2017-10-10,1061.266357421875,1229.625,1234.9749755859375,1225.625,1227.5,1222010
2017-10-11,1079.0028076171875,1250.175048828125,1257.2249755859375,1228.375,1230.0,1527746
2017-10-12,1099.65185546875,1274.0999755859375,1277.5,1253.5,1256.5,5006356
2017-10-13,1104.1400146484375,1279.300048828125,1304.4749755859375,1261.5,1274.0999755859375,4066320
2017-10-16,1115.27392578125,1292.199951171875,1295.0,1277.5250244140625,1277.5250244140625,1218590
2017-10-17,1119.653564453125,1297.2750244140625,1307.4749755859375,1288.7750244140625,1292.5,1443016
2017-10-18,1116.2232666015625,1293.300048828125,1306.824951171875,1290.0,1297.5,1514144
2017-10-19,1115.05810546875,1291.949951171875,1297.9000244140625,1285.5,1296.0,86822
2017-10-23,1116.7840576171875,1293.949951171875,1314.5,1273.7249755859375,1292.0,1886088
2017-10-24,1112.683837890625,1289.199951171875,1310.449951171875,1284.5250244140625,1310.0,1339020
2017-10-25,1107.708251953125,1279.949951171875,1307.0,1277.5,1289.25,1105106
2017-10-26,1098.5994873046875,1269.425048828125,1284.574951171875,1258.949951171875,1267.550048828125,3007552
2017-10-27,1118.2666015625,1292.1500244140625,1296.574951171875,1265.1500244140625,1269.0,1409270
2017-10-30,1132.070068359375,1308.0999755859375,1310.0,1290.8499755859375,1293.0,1137252
2017-10-31,1135.4453125,1312.0,1320.0,1300.6500244140625,1300.6500244140625,1592634
2017-11-01,1126.2933349609375,1301.425048828125,1313.425048828125,1289.425048828125,1312.0,741882
2017-11-02,1136.3751220703125,1313.074951171875,1337.0,1303.375,1304.25,1468422
2017-11-03,1133.7578125,1310.050048828125,1318.3499755859375,1301.4000244140625,1316.199951171875,666886
2017-11-06,1153.424560546875,1332.7750244140625,1335.9000244140625,1305.875,1310.0,1377000
2017-11-07,1172.6806640625,1355.0250244140625,1384.0,1333.0250244140625,1335.0,2696892
2017-11-08,1183.4765625,1367.5,1379.5,1359.125,1361.5,1402252
2017-11-09,1184.0821533203125,1368.199951171875,1375.0,1359.6500244140625,1375.0,1152432
2017-11-10,1172.11767578125,1354.375,1363.0,1346.675048828125,1361.0999755859375,1356566
2017-11-13,1193.8402099609375,1379.4749755859375,1388.699951171875,1351.0250244140625,1351.0250244140625,1496996
2017-11-14,1174.6492919921875,1357.300048828125,1378.2750244140625,1353.75,1378.2750244140625,1657252
2017-11-15,1170.6246337890625,1352.6500244140625,1377.5,1350.675048828125,1353.0,6670834
2017-11-16,1188.517578125,1373.324951171875,1381.5,1343.4749755859375,1355.0,1653482
2017-11-17,1171.4903564453125,1353.6500244140625,1374.050048828125,1351.800048828125,1374.050048828125,1325464
2017-11-20,1169.8243408203125,1351.7249755859375,1363.449951171875,1347.6500244140625,1357.5,1014498
2017-11-21,1156.6263427734375,1336.4749755859375,1350.5,1333.0,1350.5,1527740
2017-11-22,1159.95849609375,1340.324951171875,1354.8499755859375,1336.199951171875,1336.5,1822624
2017-11-23,1160.21826171875,1340.625,1346.5,1334.5,1340.5,793470
2017-11-24,1163.16064453125,1344.0250244140625,1351.449951171875,1336.550048828125,1341.0,2287512
2017-11-27,1162.208740234375,1342.925048828125,1347.949951171875,1331.0999755859375,1344.0,1856786
2017-11-28,1161.970458984375,1342.6500244140625,1351.199951171875,1335.0,1343.0,911716
2017-11-29,1150.2227783203125,1329.074951171875,1346.5,1325.0,1338.75,1447532
2017-11-30,1141.0704345703125,1318.5,1333.4749755859375,1311.5,1326.824951171875,4299962
2017-12-01,1138.0196533203125,1314.9749755859375,1334.0,1310.75,1317.5,1031144
2017-12-04,1139.05859375,1316.175048828125,1329.25,1301.4749755859375,1311.0,1259104
2017-12-05,1140.443115234375,1317.7750244140625,1325.8499755859375,1314.074951171875,1315.5,1167914
2017-12-06,1139.4693603515625,1316.6500244140625,1322.5,1306.425048828125,1318.0,1407518
2017-12-07,1132.5240478515625,1308.625,1322.9749755859375,1307.5,1316.1500244140625,1326300
2017-12-08,1125.708984375,1300.75,1322.5,1298.5,1309.0,1385548
2017-12-11,1151.4990234375,1330.550048828125,1336.324951171875,1304.175048828125,1304.175048828125,1008002
2017-12-12,1130.3170166015625,1306.074951171875,1331.0,1303.699951171875,1330.5,1882246
2017-12-13,1137.3492431640625,1314.199951171875,1325.7249755859375,1300.5,1305.699951171875,2961458
2017-12-14,1106.79931640625,1278.9000244140625,1316.0,1265.550048828125,1316.0,5504150
2017-12-15,1101.5208740234375,1272.800048828125,1292.2249755859375,1268.425048828125,1281.875,2718138
2017-12-18,1116.6220703125,1290.25,1294.4749755859375,1247.175048828125,1268.5,2180664
2017-12-19,1114.371826171875,1287.6500244140625,1298.9000244140625,1282.3499755859375,1288.0,1801952
2017-12-20,1120.2781982421875,1294.4749755859375,1296.375,1275.324951171875,1291.0,1577570
2017-12-21,1123.199462890625,1297.8499755859375,1304.0,1290.0250244140625,1293.5,1293648
2017-12-22,1145.28955078125,1323.375,1331.949951171875,1295.0999755859375,1302.0,3665664
2017-12-26,1146.4576416015625,1324.7249755859375,1344.875,1315.800048828125,1343.0,2175786
2017-12-27,1133.6708984375,1309.949951171875,1329.25,1305.25,1324.7249755859375,739284
2017-12-28,1136.721435546875,1313.4749755859375,1326.75,1302.824951171875,1304.4000244140625,2605088
2017-12-29,1168.850830078125,1350.5999755859375,1354.449951171875,1309.2750244140625,1311.550048828125,2609542
2018-01-01,1144.7916259765625,1322.800048828125,1347.4000244140625,1317.5,1341.1500244140625,1351760
2018-01-02,1138.561279296875,1315.5999755859375,1334.800048828125,1310.0999755859375,1330.0,1920290
2018-01-03,1141.784423828125,1319.324951171875,1334.5,1315.5999755859375,1316.0,1257120
2018-01-04,1149.76806640625,1328.550048828125,1331.0,1320.0,1325.0,913082
2018-01-05,1163.6583251953125,1344.5999755859375,1349.75,1325.0,1325.0,1153706
2018-01-08,1174.562744140625,1357.199951171875,1363.425048828125,1340.925048828125,1350.0,1242220
2018-01-09,1172.2259521484375,1354.5,1360.5,1338.2750244140625,1357.5,2149396
2018-01-10,1214.4591064453125,1403.300048828125,1408.0,1347.324951171875,1355.5,3365850
2018-01-11,1207.4923095703125,1395.25,1410.949951171875,1391.0999755859375,1405.0,2520744
2018-01-12,1201.369384765625,1388.175048828125,1402.5,1370.2750244140625,1402.5,3360314
2018-01-15,1188.27978515625,1373.050048828125,1404.0,1367.5250244140625,1388.574951171875,1457214
2018-01-16,1233.6064453125,1425.425048828125,1430.824951171875,1375.2750244140625,1378.0,4267752
2018-01-17,1250.0931396484375,1444.4749755859375,1462.5,1431.074951171875,1435.0,4280806
2018-01-18,1262.7498779296875,1459.0999755859375,1466.5,1434.0250244140625,1448.5,2209478
2018-01-19,1280.534423828125,1479.6500244140625,1491.0,1451.824951171875,1465.2750244140625,1820000
2018-01-22,1351.71142578125,1558.199951171875,1567.3499755859375,1461.0,1480.5,4367110
2018-01-23,1345.4658203125,1551.0,1571.175048828125,1545.0250244140625,1557.4749755859375,3239610
2018-01-24,1376.95556640625,1587.300048828125,1629.5250244140625,1541.324951171875,1545.0,5621538
2018-01-25,1353.7288818359375,1560.5250244140625,1589.9000244140625,1540.5,1587.5,3833844
2018-01-29,1387.4737548828125,1599.425048828125,1612.5,1561.0,1565.699951171875,3141060
2018-01-30,1367.521728515625,1576.425048828125,1601.9000244140625,1571.8499755859375,1590.0,1574758
2018-01-31,1349.954833984375,1556.175048828125,1575.0,1549.300048828125,1568.5,3043214
2018-02-01,1361.3406982421875,1569.300048828125,1595.0,1544.4000244140625,1562.0,2400630
2018-02-02,1367.8685302734375,1576.824951171875,1595.0,1551.7249755859375,1560.0,2456490
2018-02-05,1345.9859619140625,1551.5999755859375,1594.0,1538.425048828125,1555.0,2757742
2018-02-06,1300.03125,1498.625,1538.574951171875,1492.5,1505.0,2657306
2018-02-07,1281.7275390625,1477.5250244140625,1515.5,1473.7249755859375,1513.5,2180324
2018-02-08,1290.03369140625,1487.0999755859375,1513.800048828125,1479.5,1489.875,2755004
2018-02-09,1288.9493408203125,1485.8499755859375,1497.0,1448.324951171875,1475.0,2102458
2018-02-12,1287.0408935546875,1483.6500244140625,1511.675048828125,1477.7750244140625,1489.1500244140625,1974562
2018-02-14,1262.9681396484375,1455.9000244140625,1487.2249755859375,1446.25,1485.0,2847532
2018-02-15,1269.0621337890625,1462.925048828125,1471.5,1452.550048828125,1465.9749755859375,2465236
2018-02-16,1272.18505859375,1466.5250244140625,1499.800048828125,1461.5,1461.5,2515756
2018-02-19,1268.0865478515625,1461.800048828125,1476.6500244140625,1447.5999755859375,1472.5,1568224
2018-02-20,1277.260009765625,1472.375,1492.5250244140625,1463.949951171875,1464.0,1889068
2018-02-21,1319.5712890625,1521.1500244140625,1531.300048828125,1480.0250244140625,1487.0,3089228
2018-02-22,1322.9979248046875,1525.0999755859375,1539.5,1511.25,1526.0,3463010
2018-02-23,1334.1015625,1537.9000244140625,1544.5,1496.050048828125,1525.0,3362500
2018-02-26,1314.9735107421875,1515.8499755859375,1544.9749755859375,1510.5999755859375,1537.5,1363882
2018-02-27,1319.5928955078125,1521.175048828125,1539.2750244140625,1516.0,1520.5,1717800
2018-02-28,1316.4268798828125,1517.5250244140625,1531.9749755859375,1510.7249755859375,1517.5,2706864
2018-03-01,1317.575927734375,1518.8499755859375,1530.5999755859375,1510.0,1524.5,1718124
2018-03-05,1347.1353759765625,1552.925048828125,1556.824951171875,1516.4749755859375,1524.5,2858168
2018-03-06,1319.7882080078125,1521.4000244140625,1563.5,1515.074951171875,1561.0,1906764
2018-03-07,1313.1304931640625,1513.7249755859375,1544.5,1509.25,1535.0,1917772
2018-03-08,1302.9375,1501.9749755859375,1527.449951171875,1493.75,1527.449951171875,1951826
2018-03-09,1316.014892578125,1517.050048828125,1531.5999755859375,1488.5999755859375,1502.5,1872436
2018-03-12,1323.8433837890625,1526.074951171875,1541.949951171875,1517.75,1521.5,2091340
2018-03-13,1252.1246337890625,1443.4000244140625,1469.8499755859375,1436.0,1462.449951171875,88067154
2018-03-14,1252.167724609375,1443.449951171875,1461.5250244140625,1437.5250244140625,1446.4749755859375,3668668
2018-03-15,1244.70751953125,1434.8499755859375,1451.2750244140625,1427.800048828125,1447.5,2348906
2018-03-16,1225.622802734375,1412.8499755859375,1436.0,1402.5,1434.4000244140625,7197482
2018-03-19,1227.9217529296875,1415.5,1424.0,1410.0,1414.5,3489940
2018-03-20,1242.60400390625,1432.425048828125,1436.5999755859375,1409.5,1410.0,4024984
2018-03-21,1239.090576171875,1428.375,1442.1500244140625,1425.0,1436.25,3907678
2018-03-22,1228.07373046875,1415.675048828125,1437.9749755859375,1411.2750244140625,1429.9749755859375,2326094
2018-03-23,1222.34814453125,1409.074951171875,1417.050048828125,1399.0250244140625,1401.0,3654122
2018-03-26,1221.8492431640625,1408.5,1413.699951171875,1390.7750244140625,1409.5,2964210
2018-03-27,1235.1650390625,1423.8499755859375,1431.5,1411.5250244140625,1412.5,2494574
2018-03-28,1235.7943115234375,1424.574951171875,1437.5,1412.5,1417.949951171875,6865654
2018-04-02,1262.0352783203125,1454.824951171875,1457.0,1420.0,1420.0,1662988
2018-04-03,1262.7294921875,1455.625,1464.949951171875,1446.050048828125,1446.050048828125,1937290
2018-04-04,1262.5777587890625,1455.449951171875,1467.0,1446.0,1464.7249755859375,2841820
2018-04-05,1282.9854736328125,1478.9749755859375,1481.875,1460.175048828125,1463.2750244140625,1809424
2018-04-06,1279.6669921875,1475.1500244140625,1480.0,1463.2750244140625,1477.0,1129018
2018-04-09,1268.21630859375,1461.949951171875,1481.75,1457.5,1469.8499755859375,1235866
2018-04-10,1274.1585693359375,1468.800048828125,1478.625,1462.8499755859375,1462.8499755859375,1184532
2018-04-11,1307.3614501953125,1507.074951171875,1512.5,1472.800048828125,1475.300048828125,3124416
2018-04-12,1361.622802734375,1569.625,1575.0,1503.9749755859375,1505.0,6114360
2018-04-13,1367.7166748046875,1576.6500244140625,1620.4000244140625,1566.050048828125,1575.0,8179118
2018-04-16,1382.615966796875,1593.824951171875,1599.9749755859375,1555.375,1558.0,6270274
2018-04-17,1373.485595703125,1583.300048828125,1597.4749755859375,1573.5999755859375,1593.824951171875,3301724
2018-04-18,1370.232421875,1579.550048828125,1596.7249755859375,1572.925048828125,1583.0,2433066
2018-04-19,1384.1339111328125,1595.574951171875,1608.5999755859375,1582.875,1589.949951171875,4820952
2018-04-20,1475.783447265625,1701.2249755859375,1711.175048828125,1620.0,1625.0,18465662
2018-04-23,1478.472412109375,1704.324951171875,1778.949951171875,1694.7750244140625,1712.0,15185910
2018-04-24,1468.49658203125,1692.824951171875,1721.574951171875,1671.25,1705.0,8314336
2018-04-25,1505.1907958984375,1735.125,1741.5,1682.5250244140625,1692.5,8196574
2018-04-26,1535.119384765625,1769.625,1780.0,1733.5,1733.5,12135034
2018-04-27,1497.2537841796875,1725.9749755859375,1772.0,1710.0,1762.5,4501330
2018-04-30,1532.0179443359375,1766.050048828125,1774.5,1718.800048828125,1725.9749755859375,3458558
2018-05-02,1517.986328125,1749.875,1766.0999755859375,1735.6500244140625,1765.25,3158046
2018-05-03,1510.2225341796875,1740.925048828125,1763.0,1735.199951171875,1754.9000244140625,3761550
2018-05-04,1509.7454833984375,1740.375,1748.5,1735.0,1746.0,2347244
2018-05-07,1483.8076171875,1710.4749755859375,1745.0,1705.449951171875,1745.0,3484426
2018-05-08,1492.5909423828125,1720.5999755859375,1743.25,1698.3499755859375,1717.3499755859375,2992820
2018-05-09,1513.453857421875,1744.6500244140625,1747.375,1720.0999755859375,1720.0999755859375,2615050
